DOKLAD_ROK;DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;ORJ;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;CASTKA;POZNAMKA
2016;1.7.2016;POU;310053;2800;4324;5169;71009396;Zdravotní ústav se sídlem v Ostravě;1650;
2016;3.11.2016;POK;437004; ;6330;5348;71009396;Zdravotní ústav se sídlem v Ostravě;1650;
2016;13.12.2016;POU;310264;2800;4324;5169;71009396;Zdravotní ústav se sídlem v Ostravě;1650;
2016;13.12.2016;POK;437028; ;6330;5348;71009396;Zdravotní ústav se sídlem v Ostravě;1650;
2016;3.11.2016;POU;310005;2800;4324;5169;71009396;Zdravotní ústav se sídlem v Ostravě;1650;
2016;30.6.2016;KDF;310460;3500;6171;5137;44016859;Moravská energetická a.s.;51500;
2016;26.4.2016;POU;310355;1210;3421;5222;22842578;Občanské sdružení Brněnský dráček;20000;
2016;9.6.2016;KDF;310160;3500;3612;6121;60747285;TEFA, s.r.o.;35090;
2016;18.4.2016;POU;310173;2800;4351;5167;44990260;Edukační centrum DLBsH sv. Josefa;2040;
2016;20.4.2016;KDF;310215;3100;3745;5166;74418203;JINDŘICH ŠMITÁK;1800;
2016;8.6.2016;KDF;310093;3100;3745;5166;74418203;JINDŘICH ŠMITÁK;1200;
2016;14.11.2016;KDF;310258;2900;3113;6121;46905804;FALTON , spol. s r.o.;299956.58;
2016;27.10.2016;KDF;310509;2900;3113;5171;46905804;FALTON , spol. s r.o.;229811.67;
2016;10.10.2016;KDF;310132;2900;3113;6121;46905804;FALTON , spol. s r.o.;1000000;
2016;10.10.2016;KDF;310132;2900;3113;6121;46905804;FALTON , spol. s r.o.;282223.69;
2016;28.12.2016;KDF;310645;2900;3111;5171;46905804;FALTON , spol. s r.o.;123244.55;
2016;18.4.2016;POU;310141;1210;4359;5222;65761201;Unie neslyšících Brno, o.s.;10000;
2016;18.4.2016;POU;310144;1210;4351;5222;26589907;ASOCIACE POMÁHAJÍCÍ LIDEM S AUTISMEM APLA - JM o. s.;10000;
2016;23.2.2016;POU;310339;1210;3421;5222;22768599;Centrum Mandala o.s.;10000;
2016;30.5.2016;KDF;310393;2900;3111;5169;71886885;Petr Šalplachta;39960;
2016;18.11.2016;KDF;310340;2900;3111;5171;71886885;Petr Šalplachta;107073;
2016;24.2.2016;KDF;310277;3500;6171;5137;86892932;Radek Havlát;3160.4;
2016;24.2.2016;KDF;310277;3500;6171;5169;86892932;Radek Havlát;677.6;
2016;22.3.2016;KDF;310264;3500;6171;5137;86892932;Radek Havlát;2311;
2016;2.11.2016;POU;310057;1210;4359;5222;40613411;Armáda spásy v České republice, z. s.;11000;
2016;18.4.2016;POU;310142;1210;4359;5222;60553626;Centrum naděje a pomoci o.s.;5000;
2016;23.6.2016;POU;310359;1210;6171;5175;27710718;BALNEO TRADE s.r.o.;581;
2016;23.6.2016;POK;437056; ;6330;5348;27710718;BALNEO TRADE s.r.o.;581;
2016;23.6.2016;KDF;310342;3400;6171;5499;65351622;DRAK o.s.;4450;
2016;28.12.2016;KDF;310646;2900;3111;5171;60395141;David Pavlík;132718.85;
2016;23.12.2016;KDF;310482;2900;3113;6121;60395141;David Pavlík;136070.55;
2016;20.6.2016;KDF;310279;3500;6171;5136;61860981;VLTAVA-LABE-PRESS, a.s.;1106;
2016;21.3.2016;KDF;310207;3500;6171;5136;61860981;VLTAVA-LABE-PRESS, a.s.;1131;
2016;17.10.2016;KDF;310251;3500;6173;5169;46895418;MARIE ULWEROVÁ;88330;
2016;17.10.2016;KDF;310252;3500;6115;5169;46895418;MARIE ULWEROVÁ;199485;
2016;13.7.2016;POU;310079;1210;4375;5222;48515221;Petrov, občanské sdružení pro práci s dětmi a mládeží brněnské diecéze;5000;
2016;13.7.2016;POU;310080;1210;4375;5222;48515221;Petrov, občanské sdružení pro práci s dětmi a mládeží brněnské diecéze;5000;
2016;2.5.2016;POU;310024;3500;6171;5154;28085400;E.ON Distribuce, a.s.;8000;
2016;6.4.2016;POK;400161;2500;6171;5182;75724600;Františka Miklíková;1888;
2016;6.4.2016;POK;400105;2500;6171;5182;75724600;Františka Miklíková;9660;
2016;14.7.2016;KDF;310198;3500;3612;6121;60696052;Beta Control s.r.o.;1204781.07;
2016;28.6.2016;KDF;310407;3500;3612;6121;60696052;Beta Control s.r.o.;9680;
2016;31.8.2016;KDF;310413;3500;3612;6121;60696052;Beta Control s.r.o.;114740;
2016;14.6.2016;POU;310268;3400;6171;5499; ; ;-1000;
2016;4.5.2016;KDF;310026;3500;6171;5169;60755741;PORTABELL, s.r.o.;1210;
2016;23.2.2016;POU;310334;1210;3429;5222;442755;Český svaz bojovníků za svobodu, o.s.;5000;
2016;26.2.2016;KDF;310304;3500;6171;5139;63486121;RESPE, spol. s r.o.;9632;
2016;3.6.2016;KDF;310068;3500;6171;5139;63486121;RESPE, spol. s r.o.;11277;
2016;18.7.2016;POU;310105;3500;6171;5139;63486121;RESPE, spol. s r.o.;156;
2016;18.7.2016;POK;437037; ;6330;5348;63486121;RESPE, spol. s r.o.;156;
2016;2.8.2016;POU;310141;2320;6171;5139;63486121;RESPE, spol. s r.o.;1977;
2016;2.8.2016;POK;437004; ;6330;5348;63486121;RESPE, spol. s r.o.;1977;
2016;3.10.2016;KDF;310041;3500;6171;5139;63486121;RESPE, spol. s r.o.;17727;
2016;9.11.2016;KDF;310149;3500;6171;5139;63486121;RESPE, spol. s r.o.;17782;
2016;21.12.2016;POU;310380;2320;6171;5139;63486121;RESPE, spol. s r.o.;2821;
2016;21.12.2016;POK;437074; ;6330;5348;63486121;RESPE, spol. s r.o.;2821;
2016;7.10.2016;POU;310079;2800;4351;5167;44990260;Diecézní charita Brno - Oblastní charita Brno;2400;
2016;26.4.2016;POU;310348;1210;3319;5222;27048047;Ženy50, o.s.;5000;
2016;2.6.2016;POU;310028;1210;3312;5222;26639181;GYMNASIA CANTANT;15000;
2016;27.6.2016;POU;310376;1210;3419;5222;1821024;FC ROMSTAR o.s.;5000;
2016;8.6.2016;KDF;310127;3500;3113;5171;13690299;REKO a.s.;461490.56;
2016;27.4.2016;KDF;310378;3500;3113;5171;13690299;REKO a.s.;1447402;
2016;18.3.2016;KDF;310233;3500;3113;5171;13690299;REKO a.s.;1428631.27;
2016;21.3.2016;KDF;310218;1210;2141;5139;49928724;Tomáš Psota;15538.8;
2016;29.3.2016;KDF;310308;1210;2141;5169;49928724;Tomáš Psota;2504.7;
2016;1.4.2016;KDF;310029;1210;2141;5139;49928724;Tomáš Psota;3274.26;
2016;29.4.2016;KDF;310404;1210;2141;5169;49928724;Tomáš Psota;2504.7;
2016;10.5.2016;KDF;310061;2100;3636;5169;49928724;Tomáš Psota;9559;
2016;2.2.2016;KDF;310020;1210;3319;5169;49928724;Tomáš Psota;12100;
2016;2.6.2016;KDF;310024;1210;3399;5169;49928724;Tomáš Psota;2504.7;
2016;17.6.2016;KDF;310233;2100;3636;5169;49928724;Tomáš Psota;1452;
2016;23.6.2016;KDF;310340;1210;2141;5139;49928724;Tomáš Psota;968;
2016;23.5.2016;KDF;310284;2100;3636;5169;49928724;Tomáš Psota;9559;
2016;23.5.2016;KDF;310275;1210;3399;5169;49928724;Tomáš Psota;1210;
2016;8.8.2016;KDF;310152;1210;2141;5169;49928724;Tomáš Psota;6050;
2016;26.8.2016;KDF;310376;1210;3399;5169;49928724;Tomáš Psota;1936;
2016;23.8.2016;KDF;310301;1210;3399;5169;49928724;Tomáš Psota;5203;
2016;19.7.2016;KDF;310238;1210;2141;5139;49928724;Tomáš Psota;3194.4;
2016;14.7.2016;KDF;310146;3100;3639;5137;49928724;Tomáš Psota;7986;
2016;10.10.2016;KDF;310113;1210;3399;5169;49928724;Tomáš Psota;2360;
2016;19.9.2016;KDF;310255;1210;3399;5169;49928724;Tomáš Psota;4144;
2016;1.11.2016;KDF;310037;2100;3636;5169;49928724;Tomáš Psota;13007.5;
2016;21.10.2016;KDF;310385;1210;3399;5169;49928724;Tomáš Psota;1936;
2016;27.10.2016;KDF;310510;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;5813180.2;
2016;22.11.2016;KDF;310296;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;2997469.78;
2016;21.9.2016;KDF;310336;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;2561180.02;
2016;8.12.2016;KDF;310087;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;5465106.89;
2016;8.12.2016;KDF;310087;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;4436931.4;
2016;26.8.2016;KDF;310386;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;331482.64;
2016;26.8.2016;KDF;310386;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;1578488.78;
2016;17.8.2016;KDF;310239;3500;2141;6121;46347542;MORAVOSTAV Brno, a.s. stavební společnost;1253091.69;
2016;14.4.2016;KDF;310150;3500;6171;5164;60713356;Lesy města Brna, a.s.;2667;
2016;29.11.2016;KDF;310541;3100;3745;5139;60713356;Lesy města Brna, a.s.;8131;
2016;29.12.2016;POU;310681;1210;3421;5222;26529319;YMCA Brno;5000;
2016;26.4.2016;POU;310347;1210;3319;5222;22718290;STEPFESTIVAL o.s.;5000;
2016;27.6.2016;POU;310400;3400;6171;5499; ; ;-3450;
2016;18.5.2016;KDF;310222;3100;3745;5171;25504011;ZEMAKO, s.r.o.;23989.46;
2016;18.5.2016;KDF;310224;3100;3745;6121;25504011;ZEMAKO, s.r.o.;151190.71;
2016;25.5.2016;KDF;310345;3100;2212;5171;25504011;ZEMAKO, s.r.o.;58322;
2016;14.7.2016;KDF;310148;3100;2212;5171;25504011;ZEMAKO, s.r.o.;13814.57;
2016;14.7.2016;KDF;310154;3100;2212;5171;25504011;ZEMAKO, s.r.o.;45959.43;
2016;14.7.2016;KDF;310143;3100;2212;5171;25504011;ZEMAKO, s.r.o.;8457.9;
2016;22.4.2016;KDF;310288;3100;3745;5169;25504011;ZEMAKO, s.r.o.;16688.33;
2016;22.4.2016;KDF;310289;3100;3745;5171;25504011;ZEMAKO, s.r.o.;36675.67;
2016;6.5.2016;KDF;310053;3100;2212;5171;25504011;ZEMAKO, s.r.o.;53045.14;
2016;1.4.2016;KDF;310031;3100;2212;5171;25504011;ZEMAKO, s.r.o.;9762.23;
2016;28.12.2016;KDF;310650;3100;3745;5137;25504011;ZEMAKO, s.r.o.;216341.46;
2016;28.12.2016;KDF;310650;3100;3745;5169;25504011;ZEMAKO, s.r.o.;12248.99;
2016;28.12.2016;KDF;310641;3100;3745;6121;25504011;ZEMAKO, s.r.o.;60473.53;
2016;28.12.2016;KDF;310637;3100;3745;5169;25504011;ZEMAKO, s.r.o.;41400;
2016;28.12.2016;KDF;310632;3100;3745;5169;25504011;ZEMAKO, s.r.o.;24600;
2016;28.12.2016;KDF;310633;3100;3745;5169;25504011;ZEMAKO, s.r.o.;31900;
2016;27.12.2016;KDF;310591;3100;2212;5171;25504011;ZEMAKO, s.r.o.;548901.23;
2016;27.12.2016;KDF;310582;3100;2212;5171;25504011;ZEMAKO, s.r.o.;153513.55;
2016;23.12.2016;KDF;310484;3100;2212;5171;25504011;ZEMAKO, s.r.o.;167526.92;
2016;23.12.2016;KDF;310420;3100;3745;5169;25504011;ZEMAKO, s.r.o.;8411;
2016;6.12.2016;KDF;310051;3100;2212;5171;25504011;ZEMAKO, s.r.o.;94325.55;
2016;5.12.2016;KDF;310034;3100;3745;6121;25504011;ZEMAKO, s.r.o.;1516398.62;
2016;19.9.2016;KDF;310256;3100;3745;5169;25504011;ZEMAKO, s.r.o.;5670.06;
2016;19.9.2016;KDF;310252;3100;2212;5171;25504011;ZEMAKO, s.r.o.;2207.04;
2016;19.9.2016;KDF;310262;3100;2212;5171;25504011;ZEMAKO, s.r.o.;10452.84;
2016;19.9.2016;KDF;310262;3100;2212;5171;25504011;ZEMAKO, s.r.o.;49775.43;
2016;21.10.2016;KDF;310405;3100;2212;5171;25504011;ZEMAKO, s.r.o.;19335.8;
2016;17.10.2016;KDF;310244;3100;2212;5171;25504011;ZEMAKO, s.r.o.;7322;
2016;17.10.2016;KDF;310244;3100;2212;5171;25504011;ZEMAKO, s.r.o.;1537.62;
2016;29.4.2016;KDF;310405;2400;6171;5169;26757052;MEDIATEL, spol. s r.o.;3327.5;
2016;31.3.2016;POU;310336;1210;6171;5192;63839997;OSA - Ochranný svaz autorský pro práva k dílům hudebním, o.s.;4356;
2016;8.8.2016;KDF;310146;2800;3429;5169;44961871;DIVADLO BOLKA POLÍVKY,spol. s r.o.;2880;
2016;9.5.2016;POK;400145;2500;6171;5182;60736933;ARAO s.r.o.;22356;
2016;9.5.2016;POK;400146;2500;6171;5182;60736933;ARAO s.r.o.;7176;
2016;11.4.2016;POK;400177;2500;6171;5182;60736933;ARAO s.r.o.;4200;
2016;5.10.2016;POK;400052;2500;6171;5182;60736933;ARAO s.r.o.;4922;
2016;8.6.2016;KDF;310112;3100;3745;5171;29286077;PaD interier, s.r.o.;36193;
2016;3.6.2016;POU;310042;3500;6171;5173; ; ;100;
2016;3.6.2016;POK;437014; ;6330;5348; ; ;100;
2016;8.7.2016;POU;310072;3500;6171;5173; ; ;284;
2016;8.7.2016;POK;437019; ;6330;5348; ; ;284;
2016;9.6.2016;POU;310136;3400;6171;5499; ; ;-2500;
2016;11.4.2016;POK;437025; ;6330;5348; ; ;100;
2016;11.4.2016;POU;310039;3500;6171;5173; ; ;100;
2016;9.3.2016;POK;437019; ;6330;5348; ; ;40;
2016;13.1.2016;POK;437008; ;6330;5348; ; ;160;
2016;13.1.2016;POU;310186;3500;6171;5173; ; ;160;
2016;8.2.2016;POU;310246;3500;6171;5173; ; ;260;
2016;9.3.2016;POU;310175;3500;6171;5173; ; ;40;
2016;8.2.2016;POK;437011; ;6330;5348; ; ;260;
2016;7.11.2016;POU;310016;3500;6171;5173; ; ;104;
2016;7.11.2016;POK;437011; ;6330;5348; ; ;104;
2016;12.12.2016;POU;310259;3500;6171;5173; ; ;161;
2016;12.12.2016;POK;437019; ;6330;5348; ; ;161;
2016;21.7.2016;POK;400186;2500;6171;5182;29294118;Chlumco s.r.o.;41952;
2016;8.6.2016;POU;310109;2030;6171;5167;24778923;Sciens s.r.o.;10740;
2016;25.4.2016;POU;310305;2030;6171;5167;24778923;Sciens s.r.o.;3580;
2016;25.4.2016;POU;310309;2030;6171;5167;24778923;Sciens s.r.o.;7160;
2016;3.11.2016;POU;310079;2030;6171;5167;24778923;Sciens s.r.o.;2090;
2016;21.11.2016;POU;310373;2030;6171;5167;24778923;Sciens s.r.o.;4180;
2016;31.10.2016;POU;310540;2030;6171;5167;24778923;Sciens s.r.o.;2090;
2016;18.10.2016;POU;310280;2030;6171;5167;24778923;Sciens s.r.o.;12540;
2016;8.11.2016;KDF;310132;3100;1014;5169;60420910;Josef Šnaubert;34900;
2016;8.11.2016;KDF;310106;3100;1014;5169;60420910;Josef Šnaubert;1000;
2016;9.9.2016;KDF;310108;3100;1014;5169;60420910;Josef Šnaubert;5000;
2016;22.4.2016;KDF;310285;3100;1014;5169;60420910;Josef Šnaubert;3000;
2016;22.4.2016;KDF;310286;3100;1014;5169;60420910;Josef Šnaubert;3900;
2016;2.5.2016;KDF;310019;3100;1014;5169;60420910;Josef Šnaubert;35200;
2016;26.2.2016;KDF;310302;3100;1014;5169;60420910;Josef Šnaubert;3000;
2016;9.6.2016;KDF;310151;3100;1014;5169;60420910;Josef Šnaubert;4000;
2016;27.4.2016;POU;310373;3400;6171;5499;44994044;Základní škola, Brno, Masarova 11, příspěvková organizace;2100;
2016;27.4.2016;POU;310390;3400;6171;5499; ; ;-1100;
2016;8.6.2016;POK;401039;2500;6171;5182; ; ;100;
2016;7.4.2016;POU;310069;3400;6171;5499;1372050;Dagmar Poláchová;5100;
2016;11.4.2016;POU;310041;3400;6171;5499; ; ;-4100;
2016;14.3.2016;POK;416060; ;6330;5348; ; ;19419;
2016;23.3.2016;POK;416097; ;6330;5348; ; ;18995;
2016;31.3.2016;POK;416117; ;6330;5348; ; ;10775;
2016;25.4.2016;POK;416036; ;6330;5348; ; ;15125;
2016;29.4.2016;POK;416038; ;6330;5348; ; ;400;
2016;9.2.2016;POK;416028; ;6330;5348; ; ;14117;
2016;11.2.2016;POK;416085; ;6330;5348; ; ;15867;
2016;17.2.2016;POK;416142; ;6330;5348; ; ;20216;
2016;29.2.2016;POK;416158; ;6330;5348; ; ;4433;
2016;13.1.2016;POK;416042; ;6330;5348; ; ;15800;
2016;27.1.2016;POK;416091; ;6330;5348; ; ;15368;
2016;30.6.2016;POK;416014; ;6330;5348; ; ;5097;
2016;31.5.2016;POK;416037; ;6330;5348; ; ;14390;
2016;29.7.2016;POK;416018; ;6330;5348; ; ;5937;
2016;26.8.2016;POK;416009; ;6330;5348; ; ;290;
2016;30.9.2016;POK;416014; ;6330;5348; ; ;835;
2016;31.10.2016;POK;416011; ;6330;5348; ; ;2800;
2016;23.12.2016;POK;416006; ;6330;5348; ; ;3450;
2016;30.11.2016;POK;416010; ;6330;5348; ; ;850;
2016;18.1.2016;POK;437017; ;6330;5348;26178541;Lidl Česká republika v.o.s.;449;
2016;18.1.2016;POU;310216;3500;6171;5139;26178541;Lidl Česká republika v.o.s.;449;
2016;4.4.2016;POK;437012; ;6330;5348;26178541;Lidl Česká republika v.o.s.;336;
2016;19.4.2016;POK;437049; ;6330;5348;26178541;Lidl Česká republika v.o.s.;673;
2016;19.4.2016;POU;310299;2800;4324;5194;26178541;Lidl Česká republika v.o.s.;673;
2016;4.4.2016;POU;310009;2900;6171;5175;26178541;Lidl Česká republika v.o.s.;336;
2016;25.5.2016;KDF;310330;2400;6171;5169;26236176;AEC, spol. s r.o.;3494.48;
2016;13.5.2016;KDF;310152;3100;3745;5169;72399830;Petr Černý;4000;
2016;13.5.2016;KDF;310149;3100;3745;5169;72399830;Petr Černý;2500;
2016;21.6.2016;KDF;310317;3100;3745;5171;72399830;Petr Černý;9950;
2016;15.6.2016;KDF;310185;3100;3745;5169;72399830;Petr Černý;4000;
2016;15.6.2016;KDF;310192;3100;3745;5169;72399830;Petr Černý;8370;
2016;16.8.2016;KDF;310192;3100;3745;5169;72399830;Petr Černý;4000;
2016;16.8.2016;KDF;310201;3100;3326;5169;72399830;Petr Černý;8370;
2016;14.7.2016;KDF;310140;3100;3745;5169;72399830;Petr Černý;4000;
2016;14.7.2016;KDF;310147;3100;3745;5169;72399830;Petr Černý;8370;
2016;13.4.2016;KDF;310114;3100;3745;5169;72399830;Petr Černý;4000;
2016;11.3.2016;KDF;310098;3100;3745;5169;72399830;Petr Černý;4000;
2016;17.2.2016;KDF;310177;3100;3745;5169;72399830;Petr Černý;4000;
2016;17.2.2016;KDF;310174;3100;3745;5171;72399830;Petr Černý;1800;
2016;21.12.2016;KDF;310344;3100;3322;5171;72399830;Petr Černý;7500;
2016;12.12.2016;KDF;310123;3100;3745;5169;72399830;Petr Černý;4000;
2016;23.12.2016;KDF;310416;3100;3745;5169;72399830;Petr Černý;4000;
2016;18.10.2016;KDF;310269;3100;3326;5169;72399830;Petr Černý;2390;
2016;18.10.2016;KDF;310269;3100;3745;5169;72399830;Petr Černý;110;
2016;18.10.2016;KDF;310272;3100;3745;5169;72399830;Petr Černý;4000;
2016;18.10.2016;KDF;310273;3100;3745;5169;72399830;Petr Černý;4250;
2016;18.10.2016;KDF;310278;3100;3745;5169;72399830;Petr Černý;8370;
2016;21.11.2016;KDF;310371;3100;3745;5169;72399830;Petr Černý;3500;
2016;21.11.2016;KDF;310372;3100;3745;5169;72399830;Petr Černý;4000;
2016;13.9.2016;KDF;310143;3100;3745;5169;72399830;Petr Černý;4000;
2016;13.9.2016;KDF;310144;3100;3745;5169;72399830;Petr Černý;8370;
2016;23.12.2016;POU;310674;3100;3745;5021;12189391;Ing. SENDLER ZDENĚK;20000;
2016;13.10.2016;POU;310185;2030;6171;5167;62422278;Vzdělávací centrum Praha;1500;
2016;25.7.2016;POU;310310;2800;4324;5167;62422278;Vzdělávací centrum Praha;1500;
2016;7.7.2016;POU;310066;3500;6171;5139;28281292;Pharmawell a.s.;320;
2016;7.7.2016;POK;437015; ;6330;5348;28281292;Pharmawell a.s.;320;
2016;5.5.2016;POU;310205;2800;4324;5169;28281292;Pharmawell a.s.;110;
2016;5.5.2016;POK;437011; ;6330;5348;28281292;Pharmawell a.s.;110;
2016;15.12.2016;POK;400120;2500;6171;5182;28281292;Pharmawell a.s.;500;
2016;26.5.2016;POK;437063; ;6330;5348; ; ;906;
2016;26.5.2016;POU;310409;3500;6171;5173; ; ;906;
2016;21.6.2016;POU;310333;3500;6171;5173; ; ;556;
2016;8.7.2016;POK;437017; ;6330;5348; ; ;1370;
2016;8.7.2016;POK;437020; ;6330;5348; ; ;-1370;
2016;11.7.2016;POK;437021; ;6330;5348; ; ;1370;
2016;11.7.2016;POU;310081;3500;6171;5173; ; ;1370;
2016;21.6.2016;POK;437047; ;6330;5348; ; ;556;
2016;7.10.2016;KDF;310093;3100;3745;5166;26935287;SAFE TREES, s.r.o.;11495;
2016;22.9.2016;KDF;310342;3500;6173;5169;48852678;Hana Baláťová;5808;
2016;21.9.2016;KDF;310325;3500;6171;5169;48852678;Hana Baláťová;5808;
2016;26.10.2016;POU;310445;2800;4351;5167;44990260;Diecézní charita Brno;1270;
2016;13.5.2016;POU;310142;2800;4351;5167;44990260;Diecézní charita Brno;1270;
2016;2.3.2016;POU;310013;2800;4356;5167;44990260;Diecézní charita Brno;1120;
2016;23.6.2016;KDF;310350;2900;3111;5169;28299442;ATELIER RAW s.r.o.;23595;
2016;22.6.2016;KDF;310338;3500;3322;6121;28299442;ATELIER RAW s.r.o.;78650;
2016;19.5.2016;KDF;310238;3500;2141;6121;64311261;Ing. Michal Palaščak;10000;
2016;24.2.2016;KDF;310282;3500;2141;6121;64311261;Ing. Michal Palaščak;42350;
2016;12.1.2016;KDF;310041;3500;2141;6121;64311261;Ing. Michal Palaščak;615000;
2016;19.4.2016;KDF;310145;3500;2141;6121;64311261;Ing. Michal Palaščak;-7350;
2016;29.9.2016;KDF;310413;3500;2141;6121;64311261;Ing. Michal Palaščak;36000;
2016;21.11.2016;KDF;310383;3500;6171;5137;18630774;KODYS, spol. s r.o.;14157;
2016;21.11.2016;KDF;310380;3500;6171;5139;18630774;KODYS, spol. s r.o.;8470.48;
2016;11.3.2016;KDF;310102;2400;6171;5139;18630774;KODYS, spol. s r.o.;5690.87;
2016;12.8.2016;KDF;310068;2400;6171;5139;18630774;KODYS, spol. s r.o.;2119.92;
2016;21.10.2016;KDF;310396;2030;6171;5167;26128233;RENTEL a.s.;5263.5;
2016;6.4.2016;POK;400131;2500;6171;5182;26941767;Tabák Houška s.r.o.;500;
2016;29.12.2016;KDF;310692;3100;3745;6121;72316322;Ing. Miloš Tejkal;42592;
2016;27.4.2016;POK;438015; ;6330;5348;49975790;KARS, spol. s r.o.;1629;
2016;29.4.2016;POK;438020; ;6330;5348;49975790;KARS, spol. s r.o.;899;
2016;21.4.2016;POK;437053; ;6330;5348;49975790;KARS, spol. s r.o.;1707;
2016;29.4.2016;POU;310398;3500;6171;5132;49975790;KARS, spol. s r.o.;899;
2016;27.4.2016;POU;310384;3500;6171;5132;49975790;KARS, spol. s r.o.;1629;
2016;21.4.2016;POU;310332;3500;6171;5132;49975790;KARS, spol. s r.o.;1707;
2016;2.5.2016;POU;310018;1210;3111;5222;26579375;Na kopečku;19900;
2016;29.12.2016;POU;310689;1210;3314;5331;101494;Knihovna Jiřího Mahena v Brně, příspěvková organizace;20000;
